"dgp","dgp_label","family","p","mechanism","n","rep","seed","method","truth","estimate","bias","se","elapsed_ms","em_iter","observed_fraction","complete_rows","min_pair_count","error"
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,118,22200738,"pairwise",0.707836900907317,0.659139632390718,-0.0486972685165992,0.0558231820445229,0.999999999997669,NA,0.741666666666667,35,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,118,22200738,"cat_fiml",0.707836900907317,0.610835630253623,-0.0970012706536939,0.0691587714152919,2.00000000000244,NA,0.741666666666667,35,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,118,22200738,"normal_fiml",0.707836900907317,0.656915967274834,-0.0509209336324825,0.0555754921832548,158.999999999999,60,0.741666666666667,35,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,118,22200738,"listwise",0.707836900907317,0.710323253388947,0.00248635248163009,0.0722113065526917,0,NA,0.741666666666667,35,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,119,22200739,"pairwise",0.707836900907317,0.652671381792666,-0.0551655191146503,0.0587069391096477,0.999999999997669,NA,0.736666666666667,27,40,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,119,22200739,"cat_fiml",0.707836900907317,0.529329088049429,-0.178507812857888,0.0852705347045586,9.00000000000034,NA,0.736666666666667,27,40,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,119,22200739,"normal_fiml",0.707836900907317,0.687408500551568,-0.0204284003557486,0.0596074801350937,186,66,0.736666666666667,27,40,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,119,22200739,"listwise",0.707836900907317,0.631406761177754,-0.0764301397295633,0.0913894258450682,0,NA,0.736666666666667,27,40,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,120,22200740,"pairwise",0.707836900907317,0.687991953830396,-0.0198449470769211,0.0479186782712131,0,NA,0.745,31,45,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,120,22200740,"cat_fiml",0.707836900907317,0.604887227991002,-0.102949672916314,0.0760618506704445,3.00000000000011,NA,0.745,31,45,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,120,22200740,"normal_fiml",0.707836900907317,0.704459053330997,-0.0033778475763202,0.0514347789092778,145.000000000003,62,0.745,31,45,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,120,22200740,"listwise",0.707836900907317,0.750704225352113,0.042867324444796,0.0515466739696469,0,NA,0.745,31,45,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,121,22200741,"pairwise",0.707836900907317,0.656917368928339,-0.0509195319789782,0.055893492471953,0,NA,0.738333333333333,26,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,121,22200741,"cat_fiml",0.707836900907317,0.595700171931725,-0.112136728975592,0.0970073222432553,2.99999999999301,NA,0.738333333333333,26,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,121,22200741,"normal_fiml",0.707836900907317,0.679470959053622,-0.0283659418536947,0.0579102810984393,200.000000000003,71,0.738333333333333,26,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,121,22200741,"listwise",0.707836900907317,0.688399071925754,-0.0194378289815627,0.0896265817143826,0,NA,0.738333333333333,26,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,122,22200742,"pairwise",0.707836900907317,0.791653042471251,0.0838161415639347,0.0313556522506827,0,NA,0.755,31,50,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,122,22200742,"cat_fiml",0.707836900907317,0.808923113218221,0.101086212310904,0.0468509386362358,0.999999999997669,NA,0.755,31,50,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,122,22200742,"normal_fiml",0.707836900907317,0.8085618993821,0.100724998474784,0.0297519068835481,158.000000000001,50,0.755,31,50,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,122,22200742,"listwise",0.707836900907317,0.859233896854269,0.151396995946953,0.0328358717418006,0,NA,0.755,31,50,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,123,22200743,"pairwise",0.707836900907317,0.652331249480195,-0.0555056514271216,0.0621242380033938,0,NA,0.736666666666667,29,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,123,22200743,"cat_fiml",0.707836900907317,0.615093203985388,-0.0927436969219291,0.078866192510469,26.0000000000034,NA,0.736666666666667,29,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,123,22200743,"normal_fiml",0.707836900907317,0.647847287500817,-0.0599896134064998,0.0693663035377652,152.999999999999,54,0.736666666666667,29,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,123,22200743,"listwise",0.707836900907317,0.658972449739389,-0.0488644511679274,0.0794947327631413,0,NA,0.736666666666667,29,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,124,22200744,"pairwise",0.707836900907317,0.653526317831097,-0.0543105830762202,0.0598290326582881,0,NA,0.755,33,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,124,22200744,"cat_fiml",0.707836900907317,0.628575628191176,-0.0792612727161413,0.0651852264236914,3.00000000000011,NA,0.755,33,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,124,22200744,"normal_fiml",0.707836900907317,0.662087402798961,-0.0457494981083559,0.0626103082700109,119.999999999997,40,0.755,33,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,124,22200744,"listwise",0.707836900907317,0.612285336856011,-0.095551564051306,0.100871500854399,0,NA,0.755,33,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,125,22200745,"pairwise",0.707836900907317,0.686583099692353,-0.0212538012149635,0.0521958334299363,0,NA,0.731666666666667,25,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,125,22200745,"cat_fiml",0.707836900907317,0.682328718625227,-0.0255081822820901,0.0728408768145695,9.00000000000034,NA,0.731666666666667,25,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,125,22200745,"normal_fiml",0.707836900907317,0.702477392292787,-0.0053595086145295,0.0542145783884776,150.999999999996,46,0.731666666666667,25,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,125,22200745,"listwise",0.707836900907317,0.7342776203966,0.0264407194892837,0.0682522984937206,0,NA,0.731666666666667,25,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,126,22200746,"pairwise",0.707836900907317,0.658641227492974,-0.0491956734143424,0.0611802845431898,0.999999999997669,NA,0.723333333333333,31,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,126,22200746,"cat_fiml",0.707836900907317,0.582309104778551,-0.125527796128766,0.104709384871546,2.00000000000244,NA,0.723333333333333,31,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,126,22200746,"normal_fiml",0.707836900907317,0.645535895050216,-0.0623010058571007,0.0678024113101135,183,67,0.723333333333333,31,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,126,22200746,"listwise",0.707836900907317,0.68936170212766,-0.0184751987796572,0.0877547067480252,0,NA,0.723333333333333,31,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,127,22200747,"pairwise",0.707836900907317,0.663010367183455,-0.0448265337238616,0.0525140542121056,0,NA,0.761666666666667,37,53,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,127,22200747,"cat_fiml",0.707836900907317,0.641040034690222,-0.0667968662170949,0.0885371060781467,1.99999999999534,NA,0.761666666666667,37,53,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,127,22200747,"normal_fiml",0.707836900907317,0.689164500536181,-0.0186724003711359,0.0549669664878192,107.999999999997,35,0.761666666666667,37,53,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,127,22200747,"listwise",0.707836900907317,0.700963000506842,-0.00687390040047431,0.0732515483918634,0,NA,0.761666666666667,37,53,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,128,22200748,"pairwise",0.707836900907317,0.578882086265271,-0.128954814642045,0.0797698588244841,0,NA,0.74,26,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,128,22200748,"cat_fiml",0.707836900907317,0.403431213818444,-0.304405687088873,0.160189696458621,3.00000000000011,NA,0.74,26,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,128,22200748,"normal_fiml",0.707836900907317,0.562358598960096,-0.14547830194722,0.0813561222637685,156.000000000006,40,0.74,26,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,128,22200748,"listwise",0.707836900907317,0.643708609271523,-0.0641282916357935,0.112059434818002,0,NA,0.74,26,47,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,129,22200749,"pairwise",0.707836900907317,0.678866688968137,-0.0289702119391797,0.0551565743023057,0,NA,0.733333333333333,29,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,129,22200749,"cat_fiml",0.707836900907317,0.648991514672494,-0.0588453862348228,0.0780978408379995,3.99999999999778,NA,0.733333333333333,29,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,129,22200749,"normal_fiml",0.707836900907317,0.734028798809298,0.0261918979019813,0.0534267954636821,153.999999999996,53,0.733333333333333,29,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,129,22200749,"listwise",0.707836900907317,0.686979441222984,-0.0208574596843331,0.0683534275812659,1.00000000000477,NA,0.733333333333333,29,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,130,22200750,"pairwise",0.707836900907317,0.68105153325117,-0.0267853676561468,0.0582037579741643,0,NA,0.76,31,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,130,22200750,"cat_fiml",0.707836900907317,0.7080580563397,0.000221155432383546,0.0729986447217757,3.99999999999778,NA,0.76,31,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,130,22200750,"normal_fiml",0.707836900907317,0.742774398616102,0.0349374977087847,0.0498929967861591,122,36,0.76,31,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,130,22200750,"listwise",0.707836900907317,0.559168831168831,-0.148668069738486,0.131598921619978,1.00000000000477,NA,0.76,31,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,131,22200751,"pairwise",0.707836900907317,0.724563347091891,0.0167264461845738,0.0466802559591733,0,NA,0.725,31,45,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,131,22200751,"cat_fiml",0.707836900907317,0.686243466844116,-0.0215934340632009,0.0593280057723752,3.99999999999778,NA,0.725,31,45,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,131,22200751,"normal_fiml",0.707836900907317,0.739576481349103,0.0317395804417862,0.0486572367020801,213.000000000001,89,0.725,31,45,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,131,22200751,"listwise",0.707836900907317,0.780952380952381,0.0731154800450641,0.0530770431959471,0,NA,0.725,31,45,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,132,22200752,"pairwise",0.707836900907317,0.704695026163793,-0.00314187474352412,0.0464463694886837,0,NA,0.755,30,49,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,132,22200752,"cat_fiml",0.707836900907317,0.699452715158988,-0.00838418574832867,0.0626398993654628,2.00000000000244,NA,0.755,30,49,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,132,22200752,"normal_fiml",0.707836900907317,0.759719390991327,0.0518824900840101,0.0415485752811098,166.000000000004,57,0.755,30,49,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,132,22200752,"listwise",0.707836900907317,0.663674003050774,-0.0441628978565431,0.103101902202135,0,NA,0.755,30,49,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,133,22200753,"pairwise",0.707836900907317,0.72083611114159,0.0129992102342733,0.0445079646571424,0,NA,0.728333333333333,21,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,133,22200753,"cat_fiml",0.707836900907317,0.683776881721972,-0.0240600191853452,0.0966998219827381,3.00000000000011,NA,0.728333333333333,21,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,133,22200753,"normal_fiml",0.707836900907317,0.746955382006386,0.0391184810990693,0.0453235503179457,164.000000000001,57,0.728333333333333,21,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,133,22200753,"listwise",0.707836900907317,0.797950032030749,0.0901131311234327,0.0462733141184896,0,NA,0.728333333333333,21,42,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,134,22200754,"pairwise",0.707836900907317,0.76699873737433,0.0591618364670135,0.0385529403437959,0,NA,0.743333333333333,35,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,134,22200754,"cat_fiml",0.707836900907317,0.762312824924634,0.054475924017317,0.0605287235834007,3.99999999999778,NA,0.743333333333333,35,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,134,22200754,"normal_fiml",0.707836900907317,0.781014168017405,0.0731772671100884,0.0404469863303428,142.000000000003,52,0.743333333333333,35,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,134,22200754,"listwise",0.707836900907317,0.76323311976343,0.0553962188561136,0.0571024254434395,0,NA,0.743333333333333,35,48,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,135,22200755,"pairwise",0.707836900907317,0.598633949001168,-0.109202951906149,0.0669291414906449,0,NA,0.725,32,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,135,22200755,"cat_fiml",0.707836900907317,0.558819984030983,-0.149016916876334,0.178685521986366,2.00000000000244,NA,0.725,32,46,""
"gauss_balanced","Gaussian copula, balanced ordinal margins","gaussian_copula",6,"mar_linear30",100,135,22200755,"normal_fiml",0.707836900907317,0.627346809061513,-0.0804900918458035,0.0695712668092914,138.999999999996,43,0.725,32,46,""
