"target","R","n","coefficient","method","source","reps","valid_reps","coverage","miss_below","miss_above","mean_length","median_length","mean_estimate","bias","mean_se_if_n","mean_se_if_unbiased","mean_se_delta2_var","mean_bias_delta2","mean_variance_ratio_unbiased","mean_variance_ratio_delta2"
0.5,5,40,"Conger","basic_delta2_center_var","identity scale; second-order delta variance and bias",500,500,0.942,0.038,0.02,0.336253805275125,0.337728627898657,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","basic_delta2_var","identity scale; second-order delta variance",500,500,0.94,0.04,0.02,0.336253805275125,0.337728627898657,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","basic_if_n","identity scale; plug-in IF covariance",500,500,0.936,0.042,0.022,0.330036103213032,0.331253969309131,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","basic_if_unbiased","identity scale; n-1 IF covariance",500,500,0.94,0.04,0.02,0.334240554282725,0.335473935222082,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","fisher_delta2_center_var","Moss 2024 Fisher scale; second-order delta variance and bias",500,500,0.94,0.05,0.01,0.334974203612637,0.336311216836939,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","fisher_delta2_var","Moss 2024 Fisher scale; second-order delta variance",500,500,0.942,0.048,0.01,0.334939855009632,0.336267847312093,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","fisher_if_n","Moss 2024 Fisher scale; plug-in IF covariance",500,500,0.936,0.052,0.012,0.328795328560204,0.32994086942401,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,5,40,"Conger","fisher_if_unbiased","Moss 2024 Fisher scale; n-1 IF covariance",500,500,0.938,0.052,0.01,0.332950438340739,0.334099298891411,0.491931265245892,-0.0080687347541083,0.0815834243244226,0.082622745514834,0.0831204120076374,-0.00197184661406621,1.02564102564103,1.03793853277603
0.5,2,10,"Fleiss","arcsine_delta2_center_var","Moss 2024 arcsine scale; second-order delta variance and bias",500,500,0.886,0.032,0.082,1.12643353511948,1.20892473599055,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","arcsine_delta2_var","Moss 2024 arcsine scale; second-order delta variance",500,500,0.892,0.024,0.084,1.12833800303553,1.21005647033099,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","arcsine_if_n","Moss 2024 arcsine scale; plug-in IF covariance",500,500,0.868,0.036,0.096,1.05154633802912,1.13489276938644,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","arcsine_if_unbiased","Moss 2024 arcsine scale; n-1 IF covariance",500,500,0.876,0.032,0.092,1.09634323750957,1.1851972504184,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","basic_delta2_center_var","identity scale; second-order delta variance and bias",500,500,0.856,0.028,0.116,1.26896511871741,1.33902790948294,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","basic_delta2_var","identity scale; second-order delta variance",500,500,0.87,0.024,0.106,1.26896511871741,1.33902790948294,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","basic_if_n","identity scale; plug-in IF covariance",500,500,0.846,0.034,0.12,1.15858303916702,1.23502660959115,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","basic_if_unbiased","identity scale; n-1 IF covariance",500,500,0.856,0.03,0.114,1.22125375406928,1.30183235240786,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","fisher_delta2_center_var","Moss 2024 Fisher scale; second-order delta variance and bias",500,500,0.926,0.03,0.044,1.16211053152786,1.23526653165902,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
0.5,2,10,"Fleiss","fisher_delta2_var","Moss 2024 Fisher scale; second-order delta variance",500,500,0.922,0.028,0.05,1.14874740780636,1.22240417942825,0.446125703267659,-0.0538742967323405,0.256079254399348,0.269931235139878,0.280476781097682,-0.00396266207634331,1.11111111111111,1.20213027136326
